1.2174516,1.5490485,7.7081323
0.9828198,1.9560628,8.294712
0.9828198,1.9560628,8.294712
0.9828198,1.9560628,8.294712
0.9828198,1.9560628,8.294712
0.9828198,1.9560628,8.294712
0.5722142,2.078167,7.8422074
1.4748282,2.3714569,7.6973586
2.1092918,2.943671,9.01417
2.2397757,2.9843724,10.632649
1.8387469,2.0805612,10.097546
1.1109096,2.1392193,8.858546
0.9624691,2.6659436,7.065289
2.0278888,2.870648,6.3338604
2.2589293,2.303222,7.2101383
1.234211,1.7585411,9.836577
1.6172832,1.30484,11.235989
1.7190368,1.4281414,11.043256
1.6256629,2.134431,10.281899
2.0482395,2.823961,8.374918
1.30484,3.0561984,6.5361705
0.7541735,2.9245174,6.527791
1.578976,2.4636335,6.9527617
1.804031,2.5390508,9.52174
1.3850456,2.6120741,11.822568
1.8567034,2.397793,10.783484
1.6938977,2.6013002,8.863335
0.17717093,3.2202013,7.0700774
1.7705121,2.4013844,5.424064
1.3958195,2.0626047,6.6606693
-0.1316811,2.5438392,10.084377
2.31639,1.6053122,10.539276
2.3295584,2.622848,12.217611
1.4377182,3.2333694,12.360066
2.7880478,2.0362685,9.222465
1.0857705,2.5115175,7.7093296
-0.06703765,3.4584243,7.088034
2.777274,2.9783869,5.481525
2.3211784,3.5290532,7.1371155
0.5781997,3.5314474,9.7240505
2.2385786,1.8136078,9.340978
1.4879963,2.2972364,10.46745
0.8678981,3.0885203,10.577583
2.669535,2.1930888,8.500613
0.59256494,2.2900538,8.578424
-0.30047232,2.4624364,8.941146
1.6747441,1.9596541,7.526173
0.78888947,2.9125464,8.050503
0.9696517,2.9831753,8.055291
2.3953989,1.8950106,8.384495
0.272939,2.2361844,9.919178
0.664391,2.5450363,10.447099
3.0909145,1.8447324,9.186552
0.6703765,2.469619,9.981427
0.6895301,1.8112136,9.885659
1.7669208,1.340753,8.926781
0.92296475,2.2170308,9.184157
0.00958738,0.07350325,0.07563378
1.7010803,2.433706,8.661025
0.013848438,0.05752428,0.08841695
2.348712,2.0458453,8.450335
0.003195793,0.017044231,0.06924219
0.9840169,1.7812861,9.44752
-0.01917476,-0.018109497,0.034088463
0.5374983,1.8411411,10.123882
-0.018109497,-0.00958738,0.054328486
2.5486276,1.970428,9.67018
0.005326322,0.04474111,0.098004326
2.6599581,2.3475149,8.9602995
0.014913702,0.08841695,0.07456851
1.5885528,2.4899697,9.001001
0.012783174,0.066046394,0.03834952
1.5179238,1.8914193,8.159439
0.02130529,0.06178534,0.036218993
1.0199299,1.7441759,8.564059
0.002130529,0.018109497,0.033023197
1.1540052,2.4396915,9.194932
-0.010652645,0.03089267,0.06391586
2.7006595,3.0059202,8.584411
0.003195793,0.07989483,0.08735169
2.0099323,2.8419175,8.7053175
-0.001065265,0.051132694,0.027696876
0.81402856,1.8351556,8.53054
-0.012783174,0.022370555,-0.006391587
1.2533646,1.5873557,9.560047
-0.02876214,-0.007456851,0.027696876
1.2761095,1.9895816,10.25676
-0.018109497,-0.013848438,0.036218993
1.8650831,2.6443958,10.461464
0.005326322,0.03089267,0.056459017
2.3894134,2.9412768,9.7719345
0.034088463,0.10759171,0.053263225
0.79966336,2.742558,8.858546
0.05006743,0.14913702,0.00958738
-0.025139118,1.9213469,7.3609734
0.058589544,0.16085494,0.006391587
0.80325466,2.0817583,6.4308257
0.041545313,0.13528858,0.05965481
0.6703765,3.1603463,7.00304
-0.001065265,0.029827405,0.06498113
1.1971009,2.6970682,8.439561
-0.04580637,-0.08948222,0.036218993
1.5011644,1.8052281,10.493786
-0.06498113,-0.1107875,0.029827405
0.12449849,1.8986019,11.969811
-0.029827405,-0.04474111,0.035153728
0.760159,2.0470424,10.809821
0.049002163,0.083090626,0.080960095
2.6048915,2.3989902,8.644265
0.09161274,0.21411815,0.12250541
0.58897364,3.620033,6.740875
0.09267801,0.24714136,0.07882957
1.0570401,2.835932,5.2169657
0.0628506,0.12250541,0.06498113
2.0027497,1.9776106,6.4104753
-0.00958738,-0.068176925,0.05539375
0.39025488,2.7257986,9.680955
-0.066046394,-0.1555286,0.037284255
2.2469583,2.3211784,10.95467
-0.04261058,-0.12463594,0.07243799
3.7433343,2.445677,11.410766
0.006391587,-0.035153728,0.0777643
2.1583729,3.3901896,10.509348
0.060720075,0.13954964,0.04580637
1.7968484,2.822764,7.607576
0.10333065,0.24501082,0.034088463
1.7645266,2.6443958,5.8502316
0.07882957,0.18429075,0.033023197
1.1468226,3.6176388,6.4739213
0.010652645,0.06178534,0.034088463
2.4229321,2.7222073,7.302315
-0.04474111,-0.0628506,0.018109497
2.6084828,1.9728222,10.29387
-0.094808534,-0.17150758,-0.011717909
1.6519991,2.006341,12.61026
-0.06711166,-0.1257012,-0.013848438
1.8674773,1.3634979,12.269087
0.008522116,0.003195793,0
1.5801731,1.5286977,11.068395
0.054328486,0.13209279,0.017044231
1.9129672,2.0278888,10.001778
0.07456851,0.19600865,0.035153728
1.0606314,1.9500773,8.263587
0.101200126,0.20240025,0.013848438
-0.29688102,1.7250223,7.8158712
0.07882957,0.036218993,-0.015978966
1.9141643,0.9756372,9.643845
0.003195793,-0.1768339,0.022370555
