statusId | label,,
516|Acc Gyro,,
517|Acc Gyro,,
518|Acc Gyro,,
519|Acc Gyro,,
520|Acc Gyro,,
521|Acc Gyro,,
522|Acc Gyro,,
523|Acc Gyro,,
524|Acc Gyro,,
525|Acc Gyro,,
526|Acc Gyro,,
527|Acc Gyro,,
statusId|sensorName|value|timestamp,,
518|MPU6500 Gyroscope Sensor|[-0.027696876,0.002130529,-0.0010652645]|1500643350968
518|MPU6500 Acceleration Sensor|[-0.35913026,0.56982,9.01776]|1500643350973
518|MPU6500 Gyroscope Sensor|[-0.039414786,0,-0.0010652645]|1500643350973
518|MPU6500 Acceleration Sensor|[-0.35913026,0.56982,9.01776]|1500643350975
518|MPU6500 Gyroscope Sensor|[-0.039414786,0,-0.0010652645]|1500643350975
518|MPU6500 Acceleration Sensor|[-0.1400608,0.7757214,8.917204]|1500643350978
518|MPU6500 Gyroscope Sensor|[-0.03195793,0,-0.004261058]|1500643350979
518|MPU6500 Acceleration Sensor|[-0.12928689,1.1324574,9.099164]|1500643350984
518|MPU6500 Gyroscope Sensor|[-0.0127831735,0.004261058,-0.0053263223]|1500643350984
518|MPU6500 Acceleration Sensor|[-0.31004912,1.1420342,9.412804]|1500643350988
518|MPU6500 Gyroscope Sensor|[-0.0063915867,0.005326322,-0.0031957934]|1500643350988
518|MPU6500 Acceleration Sensor|[-0.25019407,1.0965444,9.281123]|1500643350993
518|MPU6500 Gyroscope Sensor|[-0.010652645,-0.002130529,-0.0010652645]|1500643350993
518|MPU6500 Acceleration Sensor|[0.4237737,0.79008657,9.114726]|1500643350998
518|MPU6500 Gyroscope Sensor|[-0.013848438,-0.010652645,-0.0063915867]|1500643350998
518|MPU6500 Acceleration Sensor|[0.33279404,0.59735334,9.083601]|1500643351004
518|MPU6500 Gyroscope Sensor|[-0.011717909,-0.007456851,-0.010652645]|1500643351004
518|MPU6500 Acceleration Sensor|[-0.007182605,0.521936,9.443929]|1500643351008
518|MPU6500 Gyroscope Sensor|[-0.00958738,0.001065265,-0.010652645]|1500643351009
518|MPU6500 Acceleration Sensor|[0.046686932,0.46686932,9.683349]|1500643351014
518|MPU6500 Gyroscope Sensor|[-0.0053263223,-0.001065265,-0.007456851]|1500643351014
518|MPU6500 Acceleration Sensor|[0.23822308,0.5734113,9.981427]|1500643351019
518|MPU6500 Gyroscope Sensor|[0.007456851,-0.006391587,-0.00958738]|1500643351019
518|MPU6500 Acceleration Sensor|[0.18555063,0.6703765,9.947908]|1500643351025
518|MPU6500 Gyroscope Sensor|[0.01917476,-0.005326322,-0.00958738]|1500643351025
518|MPU6500 Acceleration Sensor|[-0.1376666,0.7062895,10.121488]|1500643351028
518|MPU6500 Gyroscope Sensor|[0.00958738,-0.004261058,-0.007456851]|1500643351028
518|MPU6500 Acceleration Sensor|[-0.23942018,0.62129533,9.983821]|1500643351033
518|MPU6500 Gyroscope Sensor|[0.0031957934,-0.007456851,-0.0031957934]|1500643351033
518|MPU6500 Acceleration Sensor|[-0.021547815,0.6919243,9.913192]|1500643351037
518|MPU6500 Gyroscope Sensor|[0.0053263223,-0.007456851,-0.004261058]|1500643351038
518|MPU6500 Acceleration Sensor|[0.094570965,0.5722142,9.937134]|1500643351042
518|MPU6500 Gyroscope Sensor|[0.0127831735,-0.006391587,-0.007456851]|1500643351042
518|MPU6500 Acceleration Sensor|[0.094570965,0.5722142,9.937134]|1500643351044
518|MPU6500 Gyroscope Sensor|[0.0127831735,-0.006391587,-0.007456851]|1500643351044
518|MPU6500 Acceleration Sensor|[-0.23702596,0.6560113,9.552865]|1500643351049
518|MPU6500 Gyroscope Sensor|[0.011717909,-0.012783174,-0.0063915867]|1500643351049
518|MPU6500 Acceleration Sensor|[-0.2681506,0.8535329,9.403227]|1500643351054
518|MPU6500 Gyroscope Sensor|[0.0,-0.010652645,-0.004261058]|1500643351054
518|MPU6500 Acceleration Sensor|[-0.16998832,0.9792285,9.248801]|1500643351059
518|MPU6500 Gyroscope Sensor|[-0.0010652645,-0.005326322,-0.0063915867]|1500643351058
518|MPU6500 Acceleration Sensor|[-0.2801216,1.0498575,9.300277]|1500643351064
518|MPU6500 Gyroscope Sensor|[0.0,0.002130529,-0.0031957934]|1500643351064
518|MPU6500 Acceleration Sensor|[-0.035913024,0.9923966,9.247604]|1500643351069
518|MPU6500 Gyroscope Sensor|[0.007456851,-0.001065265,-0.004261058]|1500643351069
518|MPU6500 Acceleration Sensor|[-0.16639702,0.736217,9.103952]|1500643351074
518|MPU6500 Gyroscope Sensor|[-0.0031957934,-0.004261058,-0.002130529]|1500643351074
518|MPU6500 Acceleration Sensor|[-0.19512744,0.7326257,9.123106]|1500643351077
518|MPU6500 Gyroscope Sensor|[0.0,-0.001065265,0.0010652645]|1500643351077
518|MPU6500 Acceleration Sensor|[0.011971008,0.45370123,9.244013]|1500643351082
518|MPU6500 Gyroscope Sensor|[0.002130529,0.004261058,-0.0010652645]|1500643351082
518|MPU6500 Acceleration Sensor|[0.011971008,0.45370123,9.244013]|1500643351084
518|MPU6500 Gyroscope Sensor|[0.002130529,0.004261058,-0.0010652645]|1500643351084
518|MPU6500 Acceleration Sensor|[-0.045489833,0.4321534,9.580399]|1500643351088
518|MPU6500 Gyroscope Sensor|[0.0,0.006391587,0.0]|1500643351089
518|MPU6500 Acceleration Sensor|[0.093373865,0.33638534,9.66659]|1500643351094
518|MPU6500 Gyroscope Sensor|[0.007456851,0,-0.002130529]|1500643351094
518|MPU6500 Acceleration Sensor|[-0.0023942017,0.34955344,9.700109]|1500643351099
518|MPU6500 Gyroscope Sensor|[0.008522116,-0.001065265,-0.002130529]|1500643351099
518|MPU6500 Acceleration Sensor|[0.09816227,0.61770403,10.043676]|1500643351104
518|MPU6500 Gyroscope Sensor|[0.010652645,-0.001065265,-0.0053263223]|1500643351104
518|MPU6500 Acceleration Sensor|[-0.12569559,0.7110779,10.247183]|1500643351108
518|MPU6500 Gyroscope Sensor|[0.01917476,0.005326322,-0.004261058]|1500643351108
518|MPU6500 Acceleration Sensor|[-0.35434186,0.79248077,10.502166]|1500643351113
518|MPU6500 Gyroscope Sensor|[0.027696876,0.001065265,-0.004261058]|1500643351113
518|MPU6500 Acceleration Sensor|[-0.19632454,0.6392518,10.291476]|1500643351117
518|MPU6500 Gyroscope Sensor|[0.02876214,-0.007456851,-0.004261058]|1500643351117
518|MPU6500 Acceleration Sensor|[-0.17357962,0.79846627,9.8677025]|1500643351123
518|MPU6500 Gyroscope Sensor|[0.020240024,-0.013848438,-0.002130529]|1500643351123
518|MPU6500 Acceleration Sensor|[-0.1352724,1.0929531,9.506178]|1500643351129
518|MPU6500 Gyroscope Sensor|[0.015978966,-0.012783174,-0.0031957934]|1500643351129
518|MPU6500 Acceleration Sensor|[-0.37948096,1.1731589,8.930372]|1500643351134
518|MPU6500 Gyroscope Sensor|[0.008522116,-0.007456851,-0.0031957934]|1500643351134
518|MPU6500 Acceleration Sensor|[-0.19512744,1.2090719,8.750807]|1500643351139
518|MPU6500 Gyroscope Sensor|[0.0010652645,-0.010652645,-0.0031957934]|1500643351139
518|MPU6500 Acceleration Sensor|[0.16519992,1.1168951,8.352173]|1500643351145
518|MPU6500 Gyroscope Sensor|[0.004261058,-0.014913702,-0.0063915867]|1500643351145
518|MPU6500 Acceleration Sensor|[-0.008379706,1.0714053,8.234857]|1500643351147
518|MPU6500 Gyroscope Sensor|[-0.0010652645,-0.002130529,-0.0031957934]|1500643351147
518|MPU6500 Acceleration Sensor|[0.18555063,0.6955156,8.365341]|1500643351154
518|MPU6500 Gyroscope Sensor|[-0.004261058,0.004261058,-0.0053263223]|1500643351154
518|MPU6500 Acceleration Sensor|[0.33877954,0.37349546,8.717288]|1500643351159
518|MPU6500 Gyroscope Sensor|[-0.008522116,0.011717909,-0.007456851]|1500643351159
518|MPU6500 Acceleration Sensor|[0.051475335,0.5482722,8.905233]|1500643351163
518|MPU6500 Gyroscope Sensor|[-0.0031957934,0.018109497,-0.007456851]|1500643351163
518|MPU6500 Acceleration Sensor|[-0.06344634,0.9756372,9.363723]|1500643351168
518|MPU6500 Gyroscope Sensor|[0.0053263223,0.025566347,-0.0031957934]|1500643351168
518|MPU6500 Acceleration Sensor|[0.16759412,1.0307038,9.737218]|1500643351174
518|MPU6500 Gyroscope Sensor|[0.01917476,0.026631612,-0.004261058]|1500643351174
518|MPU6500 Acceleration Sensor|[0.30885202,0.7721301,10.0664215]|1500643351178
518|MPU6500 Gyroscope Sensor|[0.029827405,0.017044231,-0.008522116]|1500643351179
518|MPU6500 Acceleration Sensor|[0.24779987,0.50637364,10.147824]|1500643351185
518|MPU6500 Gyroscope Sensor|[0.022370555,0.015978966,-0.010652645]|1500643351185
518|MPU6500 Acceleration Sensor|[-0.21787235,0.6871359,9.80665]|1500643351194
518|MPU6500 Gyroscope Sensor|[0.013848438,0.013848438,-0.0031957934]|1500643351194
518|MPU6500 Acceleration Sensor|[-0.02873042,0.5758055,9.566033]|1500643351199
518|MPU6500 Gyroscope Sensor|[0.02130529,0.014913702,-0.002130529]|1500643351199
518|MPU6500 Acceleration Sensor|[0.075417355,0.5710171,9.427169]|1500643351205
518|MPU6500 Gyroscope Sensor|[0.015978966,0.012783174,-0.0031957934]|1500643351205
518|MPU6500 Acceleration Sensor|[-0.14963761,0.9876082,9.160215]|1500643351209
518|MPU6500 Gyroscope Sensor|[0.0,0.014913702,-0.002130529]|1500643351208
518|MPU6500 Acceleration Sensor|[-0.40462008,1.3012487,8.962694]|1500643351214
518|MPU6500 Gyroscope Sensor|[-0.004261058,0.020240024,0.0010652645]|1500643351215
518|MPU6500 Acceleration Sensor|[-0.22385786,1.1348516,9.059659]|1500643351219
518|MPU6500 Gyroscope Sensor|[0.0031957934,0.024501082,0.002130529]|1500643351219
518|MPU6500 Acceleration Sensor|[0.12210429,0.93613285,9.200917]|1500643351224
518|MPU6500 Gyroscope Sensor|[0.0053263223,0.020240024,0.002130529]|1500643351224
518|MPU6500 Acceleration Sensor|[-0.09935937,0.81522566,9.01417]|1500643351229
518|MPU6500 Gyroscope Sensor|[0.0,0.012783174,0.0031957934]|1500643351228
518|MPU6500 Acceleration Sensor|[-0.15203181,0.81283146,9.02614]|1500643351233
518|MPU6500 Gyroscope Sensor|[-0.010652645,0.013848438,0.0031957934]|1500643351233
518|MPU6500 Acceleration Sensor|[-0.055066638,0.7505822,9.333796]|1500643351238
518|MPU6500 Gyroscope Sensor|[-0.007456851,0.022370555,0.0010652645]|1500643351238
518|MPU6500 Acceleration Sensor|[-0.06703765,0.842759,9.817424]|1500643351243
518|MPU6500 Gyroscope Sensor|[0.010652645,0.020240024,0.0]|1500643351244
518|MPU6500 Acceleration Sensor|[-0.18555063,0.78649527,10.125079]|1500643351247
518|MPU6500 Gyroscope Sensor|[0.020240024,0.012783174,-0.0031957934]|1500643351247
518|MPU6500 Acceleration Sensor|[-0.20949265,0.6536171,10.073604]|1500643351252
518|MPU6500 Gyroscope Sensor|[0.020240024,0.008522116,-0.0031957934]|1500643351252
518|MPU6500 Acceleration Sensor|[-0.20949265,0.6536171,10.073604]|1500643351254
518|MPU6500 Gyroscope Sensor|[0.020240024,0.008522116,-0.0031957934]|1500643351254
518|MPU6500 Acceleration Sensor|[-0.10295067,0.6727707,9.885659]|1500643351259
518|MPU6500 Gyroscope Sensor|[0.013848438,0.006391587,-0.0053263223]|1500643351259
518|MPU6500 Acceleration Sensor|[0.15801731,0.557849,9.9550905]|1500643351264
518|MPU6500 Gyroscope Sensor|[0.010652645,0.00958738,-0.00958738]|1500643351264
518|MPU6500 Acceleration Sensor|[-0.0011971008,0.5315128,10.029311]|1500643351268
518|MPU6500 Gyroscope Sensor|[0.014913702,0.013848438,-0.008522116]|1500643351269
518|MPU6500 Acceleration Sensor|[0.06943185,0.61052144,10.01734]|1500643351273
518|MPU6500 Gyroscope Sensor|[0.029827405,0.005326322,-0.010652645]|1500643351273
518|MPU6500 Acceleration Sensor|[-0.051475335,0.6859388,9.606734]|1500643351277
518|MPU6500 Gyroscope Sensor|[0.034088463,-0.002130529,-0.00958738]|1500643351277
518|MPU6500 Acceleration Sensor|[0.015562311,0.7637503,9.398438]|1500643351282
518|MPU6500 Gyroscope Sensor|[0.02130529,0.004261058,-0.008522116]|1500643351282
518|MPU6500 Acceleration Sensor|[-0.06943185,0.93014735,9.357738]|1500643351286
518|MPU6500 Gyroscope Sensor|[0.0063915867,0.013848438,-0.008522116]|1500643351286
518|MPU6500 Acceleration Sensor|[-0.2621651,1.0606314,9.431957]|1500643351291
518|MPU6500 Gyroscope Sensor|[0.015978966,0.014913702,-0.0063915867]|1500643351291
518|MPU6500 Acceleration Sensor|[-0.22026655,0.92176765,9.473856]|1500643351296
518|MPU6500 Gyroscope Sensor|[0.029827405,0.00958738,-0.0063915867]|1500643351297
518|MPU6500 Acceleration Sensor|[-0.32321724,1.0247183,9.461885]|1500643351302
518|MPU6500 Gyroscope Sensor|[0.02876214,0.00958738,-0.004261058]|1500643351302
518|MPU6500 Acceleration Sensor|[-0.29568392,1.0319009,9.186552]|1500643351307
518|MPU6500 Gyroscope Sensor|[0.013848438,0.010652645,-0.0031957934]|1500643351307
518|MPU6500 Acceleration Sensor|[-0.40342298,0.7158663,9.360131]|1500643351313
518|MPU6500 Gyroscope Sensor|[0.0031957934,0.015978966,-0.002130529]|1500643351313
518|MPU6500 Acceleration Sensor|[-0.39624038,0.59136784,9.460688]|1500643351317
518|MPU6500 Gyroscope Sensor|[0.0063915867,0.010652645,-0.002130529]|1500643351317
518|MPU6500 Acceleration Sensor|[-0.2896984,0.60094464,9.604341]|1500643351323
518|MPU6500 Gyroscope Sensor|[0.0127831735,0.004261058,-0.002130529]|1500643351323
518|MPU6500 Acceleration Sensor|[-0.272939,0.78769237,9.560047]|1500643351325
518|MPU6500 Gyroscope Sensor|[0.014913702,0.002130529,0.0]|1500643351326
518|MPU6500 Acceleration Sensor|[-0.1376666,0.81163436,9.671378]|1500643351331
518|MPU6500 Gyroscope Sensor|[0.011717909,0.008522116,-0.0031957934]|1500643351331
518|MPU6500 Acceleration Sensor|[-0.1376666,0.81163436,9.671378]|1500643351334
518|MPU6500 Gyroscope Sensor|[0.011717909,0.008522116,-0.0031957934]|1500643351334
518|MPU6500 Acceleration Sensor|[-0.05865794,0.81522566,9.817424]|1500643351337
518|MPU6500 Gyroscope Sensor|[0.010652645,0.007456851,-0.0063915867]|1500643351337
518|MPU6500 Acceleration Sensor|[-0.1448492,0.8283938,9.744401]|1500643351341
518|MPU6500 Gyroscope Sensor|[0.0127831735,0,-0.007456851]|1500643351341
518|MPU6500 Acceleration Sensor|[-0.18076223,0.8451532,9.759963]|1500643351345
518|MPU6500 Gyroscope Sensor|[0.0127831735,0.001065265,-0.007456851]|1500643351345
518|MPU6500 Acceleration Sensor|[-0.5614403,0.8295909,9.931149]|1500643351351
518|MPU6500 Gyroscope Sensor|[0.011717909,0.00958738,-0.002130529]|1500643351351
518|MPU6500 Acceleration Sensor|[-0.3196259,0.91338795,9.810242]|1500643351357
518|MPU6500 Gyroscope Sensor|[0.018109497,0.004261058,-0.0010652645]|1500643351357
518|MPU6500 Acceleration Sensor|[-0.11851298,0.89662856,9.846154]|1500643351361
518|MPU6500 Gyroscope Sensor|[0.0127831735,0.001065265,0.0]|1500643351361
518|MPU6500 Acceleration Sensor|[-0.2777274,0.89064306,9.779117]|1500643351366
518|MPU6500 Gyroscope Sensor|[0.0063915867,0,-0.0010652645]|1500643351366
518|MPU6500 Acceleration Sensor|[-0.45729253,1.0414777,9.821015]|1500643351370
518|MPU6500 Gyroscope Sensor|[0.0031957934,0.002130529,-0.0010652645]|1500643351370
518|MPU6500 Acceleration Sensor|[-0.4177882,1.198298,9.794679]|1500643351375
518|MPU6500 Gyroscope Sensor|[0.0053263223,0.002130529,0.0]|1500643351375
518|MPU6500 Acceleration Sensor|[-0.2645593,1.1755531,9.67018]|1500643351382
518|MPU6500 Gyroscope Sensor|[0.0031957934,0,-0.0010652645]|1500643351382
518|MPU6500 Acceleration Sensor|[-0.17956513,0.92775315,9.628283]|1500643351386
518|MPU6500 Gyroscope Sensor|[0.0010652645,-0.003195793,-0.0031957934]|1500643351386
518|MPU6500 Acceleration Sensor|[-0.029927522,0.8511387,9.174581]|1500643351390
518|MPU6500 Gyroscope Sensor|[0.002130529,-0.00958738,-0.0053263223]|1500643351390
518|MPU6500 Acceleration Sensor|[-0.22266077,0.557849,9.185355]|1500643351396
518|MPU6500 Gyroscope Sensor|[-0.007456851,-0.002130529,-0.0063915867]|1500643351395
518|MPU6500 Acceleration Sensor|[-0.61770403,0.34596214,9.187749]|1500643351400
518|MPU6500 Gyroscope Sensor|[-0.008522116,0.004261058,-0.0010652645]|1500643351400
518|MPU6500 Acceleration Sensor|[-0.3854665,0.10414778,9.121908]|1500643351406
518|MPU6500 Gyroscope Sensor|[-0.002130529,0.002130529,0.002130529]|1500643351406
518|MPU6500 Acceleration Sensor|[-0.14963761,0.10414778,9.120711]|1500643351411
518|MPU6500 Gyroscope Sensor|[0.0031957934,-0.001065265,0.002130529]|1500643351411
518|MPU6500 Acceleration Sensor|[-0.1436521,0.4165911,9.144653]|1500643351416
518|MPU6500 Gyroscope Sensor|[0.008522116,0.001065265,0.002130529]|1500643351416
518|MPU6500 Acceleration Sensor|[-0.39264908,0.6727707,9.568427]|1500643351421
518|MPU6500 Gyroscope Sensor|[0.00958738,0.007456851,0.0]|1500643351421
518|MPU6500 Acceleration Sensor|[-0.4201824,0.89662856,10.105926]|1500643351426
518|MPU6500 Gyroscope Sensor|[0.018109497,0.007456851,-0.002130529]|1500643351426
518|MPU6500 Acceleration Sensor|[-0.45609543,0.93373865,10.231621]|1500643351431
518|MPU6500 Gyroscope Sensor|[0.036218993,-0.003195793,-0.002130529]|1500643351431
518|MPU6500 Acceleration Sensor|[-0.29688102,0.9911995,9.7863]|1500643351435
518|MPU6500 Gyroscope Sensor|[0.037284255,-0.015978966,-0.0031957934]|1500643351435
518|MPU6500 Acceleration Sensor|[-0.051475335,1.0259154,9.53012]|1500643351441
518|MPU6500 Gyroscope Sensor|[0.018109497,-0.022370555,-0.0053263223]|1500643351441
518|MPU6500 Acceleration Sensor|[-0.051475335,1.0259154,9.53012]|1500643351443
518|MPU6500 Gyroscope Sensor|[0.018109497,-0.022370555,-0.0053263223]|1500643351443
518|MPU6500 Acceleration Sensor|[-0.08140286,0.90021986,9.478644]|1500643351447
518|MPU6500 Gyroscope Sensor|[0.0127831735,-0.015978966,-0.0063915867]|1500643351447
518|MPU6500 Acceleration Sensor|[0.04189853,1.0582372,9.817424]|1500643351450
518|MPU6500 Gyroscope Sensor|[0.023435818,-0.004261058,-0.00958738]|1500643351450
518|MPU6500 Acceleration Sensor|[0.22625206,1.0498575,9.967062]|1500643351455
518|MPU6500 Gyroscope Sensor|[0.037284255,-0.004261058,-0.010652645]|1500643351455
518|MPU6500 Acceleration Sensor|[0.21428105,1.0606314,9.755175]|1500643351460
518|MPU6500 Gyroscope Sensor|[0.03195793,-0.011717909,-0.00958738]|1500643351460
518|MPU6500 Acceleration Sensor|[-0.12090719,0.91817635,9.440337]|1500643351465
518|MPU6500 Gyroscope Sensor|[0.02130529,-0.011717909,-0.004261058]|1500643351466
518|MPU6500 Acceleration Sensor|[-0.049081136,0.736217,9.193734]|1500643351471
518|MPU6500 Gyroscope Sensor|[0.00958738,0.004261058,0.0]|1500643351471
518|MPU6500 Acceleration Sensor|[0.073023155,0.5243302,9.332599]|1500643351476
518|MPU6500 Gyroscope Sensor|[-0.002130529,0.010652645,-0.002130529]|1500643351475
518|MPU6500 Acceleration Sensor|[-0.4309563,0.90381116,9.168595]|1500643351480
518|MPU6500 Gyroscope Sensor|[0.0,0.011717909,0.0031957934]|1500643351480
518|MPU6500 Acceleration Sensor|[-0.4177882,1.1779473,9.011775]|1500643351486
518|MPU6500 Gyroscope Sensor|[0.0031957934,0.010652645,0.0053263223]|1500643351486
518|MPU6500 Acceleration Sensor|[-0.15801731,1.0654198,9.105149]|1500643351490
518|MPU6500 Gyroscope Sensor|[0.0053263223,0.011717909,0.004261058]|1500643351490
518|MPU6500 Acceleration Sensor|[-0.051475335,0.92775315,9.397242]|1500643351495
518|MPU6500 Gyroscope Sensor|[0.008522116,0.011717909,0.0031957934]|1500643351496
518|MPU6500 Acceleration Sensor|[-0.4201824,0.9876082,9.44752]|1500643351502
518|MPU6500 Gyroscope Sensor|[0.002130529,0.00958738,0.0031957934]|1500643351502
518|MPU6500 Acceleration Sensor|[-0.17836803,0.8678981,9.425972]|1500643351506
518|MPU6500 Gyroscope Sensor|[-0.0063915867,0.004261058,0.002130529]|1500643351506
518|MPU6500 Acceleration Sensor|[-0.06464344,0.5255273,9.332599]|1500643351511
518|MPU6500 Gyroscope Sensor|[-0.002130529,0.001065265,-0.0031957934]|1500643351511
518|MPU6500 Acceleration Sensor|[-0.31483752,0.7086837,9.32781]|1500643351517
518|MPU6500 Gyroscope Sensor|[0.010652645,0.003195793,-0.002130529]|1500643351517
518|MPU6500 Acceleration Sensor|[-0.25258827,0.8834604,9.463082]|1500643351521
518|MPU6500 Gyroscope Sensor|[0.014913702,0.008522116,-0.0010652645]|1500643351521
518|MPU6500 Acceleration Sensor|[-0.25258827,0.8834604,9.463082]|1500643351523
518|MPU6500 Gyroscope Sensor|[0.014913702,0.008522116,-0.0010652645]|1500643351524
518|MPU6500 Acceleration Sensor|[-0.059855044,0.94810385,9.540894]|1500643351529
518|MPU6500 Gyroscope Sensor|[0.002130529,0.007456851,0.0]|1500643351529
518|MPU6500 Acceleration Sensor|[-0.073023155,1.067814,9.576807]|1500643351533
518|MPU6500 Gyroscope Sensor|[0.0063915867,0.007456851,-0.0010652645]|1500643351533
518|MPU6500 Acceleration Sensor|[-0.10654198,0.94331545,9.557653]|1500643351538
518|MPU6500 Gyroscope Sensor|[0.014913702,0.006391587,0.0010652645]|1500643351538
518|MPU6500 Acceleration Sensor|[-0.050278235,0.7098808,9.475053]|1500643351544
518|MPU6500 Gyroscope Sensor|[0.00958738,0.003195793,0.0010652645]|1500643351544
518|MPU6500 Acceleration Sensor|[-0.22505496,0.5674258,9.260772]|1500643351548
518|MPU6500 Gyroscope Sensor|[0.002130529,0,0.0031957934]|1500643351548
518|MPU6500 Acceleration Sensor|[-0.4369418,0.8523358,9.419987]|1500643351554
518|MPU6500 Gyroscope Sensor|[0.004261058,0.008522116,0.004261058]|1500643351555
518|MPU6500 Acceleration Sensor|[-0.46447513,1.0809821,9.41041]|1500643351558
518|MPU6500 Gyroscope Sensor|[0.011717909,0.011717909,0.007456851]|1500643351558
518|MPU6500 Acceleration Sensor|[-0.34596214,1.0749966,9.458294]|1500643351563
518|MPU6500 Gyroscope Sensor|[0.010652645,0,0.0053263223]|1500643351563
518|MPU6500 Acceleration Sensor|[-0.4165911,0.8822633,9.058462]|1500643351567
518|MPU6500 Gyroscope Sensor|[0.004261058,-0.010652645,0.0053263223]|1500643351567
518|MPU6500 Acceleration Sensor|[-0.34356794,0.8463503,8.828619]|1500643351573
518|MPU6500 Gyroscope Sensor|[-0.004261058,-0.00958738,0.0031957934]|1500643351573
518|MPU6500 Acceleration Sensor|[-0.08140286,0.8319851,8.834604]|1500643351578
518|MPU6500 Gyroscope Sensor|[-0.011717909,0,-0.0010652645]|1500643351578
518|MPU6500 Acceleration Sensor|[-0.06344634,0.90979666,9.036914]|1500643351584
518|MPU6500 Gyroscope Sensor|[-0.014913702,0.005326322,-0.0031957934]|1500643351584
518|MPU6500 Acceleration Sensor|[-0.11372458,0.8643068,9.4535055]|1500643351589
518|MPU6500 Gyroscope Sensor|[0.0,0.005326322,-0.0053263223]|1500643351588
518|MPU6500 Acceleration Sensor|[-0.18315643,0.79487497,9.448717]|1500643351594
518|MPU6500 Gyroscope Sensor|[0.011717909,0.001065265,-0.004261058]|1500643351594
518|MPU6500 Acceleration Sensor|[0.18914193,0.9648633,9.443929]|1500643351598
518|MPU6500 Gyroscope Sensor|[0.0053263223,-0.003195793,-0.004261058]|1500643351598
518|MPU6500 Acceleration Sensor|[0.15322891,0.85473,9.470264]|1500643351603
518|MPU6500 Gyroscope Sensor|[-0.010652645,0.007456851,-0.004261058]|1500643351603
518|MPU6500 Acceleration Sensor|[-0.12928689,0.61770403,9.764751]|1500643351608
518|MPU6500 Gyroscope Sensor|[-0.013848438,0.02130529,-0.004261058]|1500643351608
518|MPU6500 Acceleration Sensor|[-0.053869538,0.5267244,9.846154]|1500643351614
518|MPU6500 Gyroscope Sensor|[-0.0031957934,0.02130529,-0.002130529]|1500643351614
518|MPU6500 Acceleration Sensor|[0.22385786,0.6368576,9.661801]|1500643351617
518|MPU6500 Gyroscope Sensor|[-0.0010652645,0.014913702,-0.004261058]|1500643351617
518|MPU6500 Acceleration Sensor|[0.12090719,0.9576807,9.540894]|1500643351623
518|MPU6500 Gyroscope Sensor|[-0.007456851,0.015978966,-0.0053263223]|1500643351622
518|MPU6500 Acceleration Sensor|[0.010773907,1.043872,9.337387]|1500643351627
518|MPU6500 Gyroscope Sensor|[-0.013848438,0.024501082,-0.0063915867]|1500643351627
518|MPU6500 Acceleration Sensor|[-0.17238252,1.067814,9.340978]|1500643351632
518|MPU6500 Gyroscope Sensor|[-0.017044231,0.023435818,-0.0063915867]|1500643351632
518|MPU6500 Acceleration Sensor|[-0.10175357,1.1228806,9.090784]|1500643351637
518|MPU6500 Gyroscope Sensor|[-0.013848438,0.01917476,-0.0063915867]|1500643351636
518|MPU6500 Acceleration Sensor|[-0.30286652,1.0534488,8.939949]|1500643351643
518|MPU6500 Gyroscope Sensor|[-0.017044231,0.01917476,-0.0053263223]|1500643351643
518|MPU6500 Acceleration Sensor|[-0.39743748,0.89902276,8.671799]|1500643351647
518|MPU6500 Gyroscope Sensor|[-0.020240024,0.018109497,-0.002130529]|1500643351647
518|MPU6500 Acceleration Sensor|[-0.4177882,0.6955156,8.852561]|1500643351653
518|MPU6500 Gyroscope Sensor|[-0.029827405,0.024501082,-0.0010652645]|1500643351652
518|MPU6500 Acceleration Sensor|[-0.5662287,0.830788,9.176975]|1500643351659
518|MPU6500 Gyroscope Sensor|[-0.024501082,0.023435818,0.004261058]|1500643351659
518|MPU6500 Acceleration Sensor|[-0.4309563,0.9840169,9.489418]|1500643351663
518|MPU6500 Gyroscope Sensor|[-0.015978966,0.020240024,0.0031957934]|1500643351663
518|MPU6500 Acceleration Sensor|[-0.3878607,1.0402806,9.599552]|1500643351668
518|MPU6500 Gyroscope Sensor|[-0.010652645,0.010652645,0.002130529]|1500643351668
518|MPU6500 Acceleration Sensor|[-0.4309563,0.94570965,9.476251]|1500643351674
518|MPU6500 Gyroscope Sensor|[-0.010652645,-0.002130529,-0.0010652645]|1500643351674
518|MPU6500 Acceleration Sensor|[-0.37349546,0.7170634,9.487024]|1500643351680
518|MPU6500 Gyroscope Sensor|[-0.015978966,-0.005326322,-0.0010652645]|1500643351680
518|MPU6500 Acceleration Sensor|[-0.2669535,0.51235914,9.51336]|1500643351685
518|MPU6500 Gyroscope Sensor|[-0.018109497,-0.001065265,-0.0010652645]|1500643351685
518|MPU6500 Acceleration Sensor|[-0.2669535,0.51235914,9.51336]|1500643351687
518|MPU6500 Gyroscope Sensor|[-0.018109497,-0.001065265,-0.0010652645]|1500643351687
518|MPU6500 Acceleration Sensor|[-0.022744916,0.8523358,9.537302]|1500643351692
518|MPU6500 Gyroscope Sensor|[-0.0127831735,-0.005326322,-0.004261058]|1500643351693
518|MPU6500 Acceleration Sensor|[0.08499416,0.91219085,9.380483]|1500643351697
518|MPU6500 Gyroscope Sensor|[-0.00958738,-0.005326322,-0.008522116]|1500643351697
